images,masks
data/human_segmentation_kaggle/images/ds2_pexels-photo-802928.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-802928.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-756062.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-756062.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-185836.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-185836.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-372021.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-372021.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-632125.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-632125.png
data/human_segmentation_kaggle/images/ds8_ballet-dance-dancer-ballerina-39572.png,data/human_segmentation_kaggle/masks/ds8_ballet-dance-dancer-ballerina-39572.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-442543.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-442543.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-277325.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-277325.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-219613.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-219613.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-773978_7KMoctyH4U.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-773978_7KMoctyH4U.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-212289.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-212289.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-789791_pwhJfGFBEo.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-789791_pwhJfGFBEo.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-845413.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-845413.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-786265.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-786265.png
data/human_segmentation_kaggle/images/ds6_mother-fun-baby-happy-56620.png,data/human_segmentation_kaggle/masks/ds6_mother-fun-baby-happy-56620.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-247343.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-247343.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-109002.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-109002.png
data/human_segmentation_kaggle/images/ds6_homeless-male-b-w-person.png,data/human_segmentation_kaggle/masks/ds6_homeless-male-b-w-person.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-206360.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-206360.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-458645.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-458645.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-787591.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-787591.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-846931.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-846931.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-687813.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-687813.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-270801.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-270801.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-259250.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-259250.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-821382.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-821382.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-260168.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-260168.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-179738_CRZ4mivBEk.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-179738_CRZ4mivBEk.png
data/human_segmentation_kaggle/images/ds6_man-male-boy-the-young-man-47037.png,data/human_segmentation_kaggle/masks/ds6_man-male-boy-the-young-man-47037.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-326542.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-326542.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-207773.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-207773.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-356185.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-356185.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-792647.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-792647.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-787459.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-787459.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-804401.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-804401.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-764338.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-764338.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-372056.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-372056.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-374621.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-374621.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-695909.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-695909.png
data/human_segmentation_kaggle/images/ds8_wedding-dresses-character-fashion-individuality-157997.png,data/human_segmentation_kaggle/masks/ds8_wedding-dresses-character-fashion-individuality-157997.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-671907.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-671907.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-136394.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-136394.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-834872.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-834872.png
data/human_segmentation_kaggle/images/ds2_person-woman-eyes-face.png,data/human_segmentation_kaggle/masks/ds2_person-woman-eyes-face.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-752528.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-752528.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-808922.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-808922.png
data/human_segmentation_kaggle/images/ds6_softball-player-female-youth-163375.png,data/human_segmentation_kaggle/masks/ds6_softball-player-female-youth-163375.png
data/human_segmentation_kaggle/images/ds11_girl-child-pretty-person.png,data/human_segmentation_kaggle/masks/ds11_girl-child-pretty-person.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-769747.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-769747.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-793253.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-793253.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-209873.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-209873.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-821409.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-821409.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-206342.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-206342.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-216528.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-216528.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-601023_mGNLlRhOXe.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-601023_mGNLlRhOXe.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-716543.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-716543.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-805830.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-805830.png
data/human_segmentation_kaggle/images/ds10_pexels-photo-879585.png,data/human_segmentation_kaggle/masks/ds10_pexels-photo-879585.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-247124.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-247124.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-756570.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-756570.png
data/human_segmentation_kaggle/images/ds7_football-football-player-american-football-american-football-player-159517.png,data/human_segmentation_kaggle/masks/ds7_football-football-player-american-football-american-football-player-159517.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-428543.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-428543.png
data/human_segmentation_kaggle/images/ds6_girl-pretty-beautiful-young-47215.png,data/human_segmentation_kaggle/masks/ds6_girl-pretty-beautiful-young-47215.png
data/human_segmentation_kaggle/images/ds8_girl-pose-sitting-smile-cute-56015.png,data/human_segmentation_kaggle/masks/ds8_girl-pose-sitting-smile-cute-56015.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-813963.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-813963.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-324574.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-324574.png
data/human_segmentation_kaggle/images/ds6_snowboarding-snowboarder-sport-fun-38441.png,data/human_segmentation_kaggle/masks/ds6_snowboarding-snowboarder-sport-fun-38441.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-206554.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-206554.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-247855.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-247855.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-256657.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-256657.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-304807.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-304807.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-704955.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-704955.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-326564.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-326564.png
data/human_segmentation_kaggle/images/ds2_teens-robot-future-science-39349.png,data/human_segmentation_kaggle/masks/ds2_teens-robot-future-science-39349.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-835912.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-835912.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-848547.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-848547.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-698924.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-698924.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-45683.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-45683.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-813279_bmr3Tk7lRt.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-813279_bmr3Tk7lRt.png
data/human_segmentation_kaggle/images/ds6_portrait-monochrome.png,data/human_segmentation_kaggle/masks/ds6_portrait-monochrome.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-705330.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-705330.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-698881.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-698881.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-307913_ii7EFARKuR.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-307913_ii7EFARKuR.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-761859.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-761859.png
data/human_segmentation_kaggle/images/ds2_man-alster-hamburg-oud-160651.png,data/human_segmentation_kaggle/masks/ds2_man-alster-hamburg-oud-160651.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-705821.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-705821.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-848300.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-848300.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-265958.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-265958.png
data/human_segmentation_kaggle/images/ds8_vietnam-vietnamese-girl-young-160463.png,data/human_segmentation_kaggle/masks/ds8_vietnam-vietnamese-girl-young-160463.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-325175.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-325175.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-698538.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-698538.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-772917.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-772917.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-409061_yUs9cXkpMi.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-409061_yUs9cXkpMi.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-590514.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-590514.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-227609.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-227609.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-818992.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-818992.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-321576.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-321576.png
data/human_segmentation_kaggle/images/ds6_idea-thinking-i-know-it-poses-159669.png,data/human_segmentation_kaggle/masks/ds6_idea-thinking-i-know-it-poses-159669.png
data/human_segmentation_kaggle/images/ds2_human-man-face-fog.png,data/human_segmentation_kaggle/masks/ds2_human-man-face-fog.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-220428.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-220428.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-837306.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-837306.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-746829_evc2Sv2O2t.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-746829_evc2Sv2O2t.png
data/human_segmentation_kaggle/images/ds6_advert-advertising-banner-blank-40991.png,data/human_segmentation_kaggle/masks/ds6_advert-advertising-banner-blank-40991.png
data/human_segmentation_kaggle/images/ds11_baby-cute-moe-brilliant-159754.png,data/human_segmentation_kaggle/masks/ds11_baby-cute-moe-brilliant-159754.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-247115.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-247115.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-307903.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-307903.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-235355.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-235355.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-848554.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-848554.png
data/human_segmentation_kaggle/images/ds8_black-white-bw-nature-dress-157915.png,data/human_segmentation_kaggle/masks/ds8_black-white-bw-nature-dress-157915.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-853172.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-853172.png
data/human_segmentation_kaggle/images/ds8_tourist-girl-backpack-vacation-163259.png,data/human_segmentation_kaggle/masks/ds8_tourist-girl-backpack-vacation-163259.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-764873.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-764873.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-458766.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-458766.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-413011.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-413011.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-321581.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-321581.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-458473.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-458473.png
data/human_segmentation_kaggle/images/ds2_old-woman-desert-old-age-bedouin-40509.png,data/human_segmentation_kaggle/masks/ds2_old-woman-desert-old-age-bedouin-40509.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-247292.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-247292.png
data/human_segmentation_kaggle/images/ds6_woman-indian-woman-india-person.png,data/human_segmentation_kaggle/masks/ds6_woman-indian-woman-india-person.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-246807_xg04nFyEpG.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-246807_xg04nFyEpG.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-671800.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-671800.png
data/human_segmentation_kaggle/images/ds4_pexels-photo-822820.png,data/human_segmentation_kaggle/masks/ds4_pexels-photo-822820.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-799965.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-799965.png
data/human_segmentation_kaggle/images/ds6_runner-marathon-military-afghanistan.png,data/human_segmentation_kaggle/masks/ds6_runner-marathon-military-afghanistan.png
data/human_segmentation_kaggle/images/ds6_water-ocean-girl-forest.png,data/human_segmentation_kaggle/masks/ds6_water-ocean-girl-forest.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-808884.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-808884.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-219596.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-219596.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-673945.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-673945.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-879805.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-879805.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-879415.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-879415.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-305555.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-305555.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-819470_80OVpbFpjV.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-819470_80OVpbFpjV.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-720361.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-720361.png
data/human_segmentation_kaggle/images/ds5_pexels-photo-316680_jz5IrNZMgM.png,data/human_segmentation_kaggle/masks/ds5_pexels-photo-316680_jz5IrNZMgM.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-734478.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-734478.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-261260.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-261260.png
data/human_segmentation_kaggle/images/ds11_hands-girl-garden-young-6108.png,data/human_segmentation_kaggle/masks/ds11_hands-girl-garden-young-6108.png
data/human_segmentation_kaggle/images/ds10_pexels-photo-864937.png,data/human_segmentation_kaggle/masks/ds10_pexels-photo-864937.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-371985.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-371985.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-424683.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-424683.png
data/human_segmentation_kaggle/images/ds8_theme-candid-portraits-smile-woman-girl-40064_sDsMZB1HJc.png,data/human_segmentation_kaggle/masks/ds8_theme-candid-portraits-smile-woman-girl-40064_sDsMZB1HJc.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-668927.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-668927.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-746828.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-746828.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-415307.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-415307.png
data/human_segmentation_kaggle/images/ds8_poses-female-education-posing-159708.png,data/human_segmentation_kaggle/masks/ds8_poses-female-education-posing-159708.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-305241.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-305241.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-667523.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-667523.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-262172.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-262172.png
data/human_segmentation_kaggle/images/ds8_woman-pretty-girl-wedding-dress-48811.png,data/human_segmentation_kaggle/masks/ds8_woman-pretty-girl-wedding-dress-48811.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-607817.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-607817.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-569171.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-569171.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-306978.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-306978.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-816001.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-816001.png
data/human_segmentation_kaggle/images/ds8_black-and-white-woman-girl-sitting.png,data/human_segmentation_kaggle/masks/ds8_black-and-white-woman-girl-sitting.png
data/human_segmentation_kaggle/images/ds8_model-fashion-girl-female-39678.png,data/human_segmentation_kaggle/masks/ds8_model-fashion-girl-female-39678.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-761389.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-761389.png
data/human_segmentation_kaggle/images/ds1_pexels-photo-247295.png,data/human_segmentation_kaggle/masks/ds1_pexels-photo-247295.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-206615.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-206615.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-821047.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-821047.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-863098.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-863098.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-247908.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-247908.png
data/human_segmentation_kaggle/images/ds8_celebration-christmas-claus-decoration-41513.png,data/human_segmentation_kaggle/masks/ds8_celebration-christmas-claus-decoration-41513.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-264168.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-264168.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-221246.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-221246.png
data/human_segmentation_kaggle/images/ds6_charlie-chaplin-copy-circus-white.png,data/human_segmentation_kaggle/masks/ds6_charlie-chaplin-copy-circus-white.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-460254.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-460254.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-800323.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-800323.png
data/human_segmentation_kaggle/images/ds6_girl-hair-long-hair-beauty.png,data/human_segmentation_kaggle/masks/ds6_girl-hair-long-hair-beauty.png
data/human_segmentation_kaggle/images/ds8_girl-dress-residence-nature-160696.png,data/human_segmentation_kaggle/masks/ds8_girl-dress-residence-nature-160696.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-756542.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-756542.png
data/human_segmentation_kaggle/images/ds2_laptop-eyes-technology-computer.png,data/human_segmentation_kaggle/masks/ds2_laptop-eyes-technology-computer.png
data/human_segmentation_kaggle/images/ds6_approval-female-gesture-hand-41373.png,data/human_segmentation_kaggle/masks/ds6_approval-female-gesture-hand-41373.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-185834_kMCbmIJiBI.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-185834_kMCbmIJiBI.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-185929.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-185929.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-839383.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-839383.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-784605.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-784605.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-565041.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-565041.png
data/human_segmentation_kaggle/images/ds7_pexels-photo-274594.png,data/human_segmentation_kaggle/masks/ds7_pexels-photo-274594.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-755028.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-755028.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-247294.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-247294.png
data/human_segmentation_kaggle/images/ds7_people-man-model-glasses-46503.png,data/human_segmentation_kaggle/masks/ds7_people-man-model-glasses-46503.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-194917.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-194917.png
data/human_segmentation_kaggle/images/ds4_pexels-photo-307790.png,data/human_segmentation_kaggle/masks/ds4_pexels-photo-307790.png
data/human_segmentation_kaggle/images/ds4_pexels-photo-769036.png,data/human_segmentation_kaggle/masks/ds4_pexels-photo-769036.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-235488.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-235488.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-399669.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-399669.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-878119.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-878119.png
data/human_segmentation_kaggle/images/ds11_pexels-photo-863859.png,data/human_segmentation_kaggle/masks/ds11_pexels-photo-863859.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-247257.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-247257.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-616382.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-616382.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-852500.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-852500.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-355020.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-355020.png
data/human_segmentation_kaggle/images/ds8_girl-indian-red-oriental-160585.png,data/human_segmentation_kaggle/masks/ds8_girl-indian-red-oriental-160585.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-679512.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-679512.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-402765.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-402765.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-834899.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-834899.png
data/human_segmentation_kaggle/images/ds2_pexels-photo-792191.png,data/human_segmentation_kaggle/masks/ds2_pexels-photo-792191.png
data/human_segmentation_kaggle/images/ds8_bride-groom-wedding-marriage-50679.png,data/human_segmentation_kaggle/masks/ds8_bride-groom-wedding-marriage-50679.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-209912.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-209912.png
data/human_segmentation_kaggle/images/ds9_pexels-photo-880482.png,data/human_segmentation_kaggle/masks/ds9_pexels-photo-880482.png
data/human_segmentation_kaggle/images/ds8_pexels-photo-156968.png,data/human_segmentation_kaggle/masks/ds8_pexels-photo-156968.png
data/human_segmentation_kaggle/images/ds7_skiing-jump-sky-163270.png,data/human_segmentation_kaggle/masks/ds7_skiing-jump-sky-163270.png
data/human_segmentation_kaggle/images/ds6_pexels-photo-679514.png,data/human_segmentation_kaggle/masks/ds6_pexels-photo-679514.png
